student;source;target
8816641950301181096;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_active_(2)
8816641950301181096;25 bmgc_seminar_9_active_(2);26 calc_class_8_present_(1)
8816641950301181096;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
8816641950301181096;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_active_(1)
8816641950301181096;28 bmgc_seminar_10_active_(1);29 calc_class_9_present_(2)
8816641950301181096;29 calc_class_9_present_(2);30 bmgc_lecture_11_none_(1)
8816641950301181096;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_present_(1)
8816641950301181096;31 bmgc_seminar_11_present_(1);32 calc_class_10_present_(2)
8816641950301181096;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
8816641950301181096;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_active_(1)
8816641950301181096;34 bmgc_seminar_12_active_(1);35 calc_class_11_present_(2)
8816641950301181096;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
8816641950301181096;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_active_(1)
8816641950301181096;37 bmgc_seminar_13_active_(1);38 calc_class_12_present_(2)
8816641950301181096;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
8816641950301181096;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_present_(1)
8816641950301181096;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
8816641950301181096;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
8816641950301181096;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
8816641950301181096;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
8816641950301181096;44 calc_homework_high_(1);45 calc_quiz_med_(2)
8816641950301181096;45 calc_quiz_med_(2);46 bmgc_midterm_test_med_(1)
8816641950301181096;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_med_(1)
8816641950301181096;47 calc_midterm_test_med_(1);48 calc_oral_test_med_(1)
8816641950301181096;48 calc_oral_test_med_(1);49 calc_exam_med_(1)
8816641950301181096;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
9181651249950705782;1 bmgc_lecture_1_none_(1);2 bmgc_seminar_1_absent_(1)
9181651249950705782;2 bmgc_seminar_1_absent_(1);3 bmgc_lecture_2_none_(1)
9181651249950705782;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_present_(1)
9181651249950705782;4 bmgc_seminar_2_present_(1);5 calc_class_1_present_(2)
9181651249950705782;5 calc_class_1_present_(2);6 bmgc_lecture_3_none_(1)
9181651249950705782;6 bmgc_lecture_3_none_(1);7 bmgc_seminar_3_present_(1)
9181651249950705782;7 bmgc_seminar_3_present_(1);8 calc_class_2_present_(2)
9181651249950705782;8 calc_class_2_present_(2);9 bmgc_lecture_4_none_(2)
9181651249950705782;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_present_(1)
9181651249950705782;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
9181651249950705782;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
9181651249950705782;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_active_(1)
9181651249950705782;13 bmgc_seminar_5_active_(1);14 calc_class_4_present_(2)
9181651249950705782;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
9181651249950705782;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
9181651249950705782;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
9181651249950705782;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
9181651249950705782;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_present_(2)
9181651249950705782;19 bmgc_seminar_7_present_(2);20 calc_class_6_present_(2)
9181651249950705782;20 calc_class_6_present_(2);21 bmgc_lecture_8_none_(2)
9181651249950705782;21 bmgc_lecture_8_none_(2);22 bmgc_seminar_8_present_(2)
9181651249950705782;22 bmgc_seminar_8_present_(2);23 calc_class_7_present_(2)
9181651249950705782;23 calc_class_7_present_(2);24 bmgc_lecture_9_none_(2)
9181651249950705782;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_present_(2)
9181651249950705782;25 bmgc_seminar_9_present_(2);26 calc_class_8_present_(1)
9181651249950705782;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
9181651249950705782;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_absent_(1)
9181651249950705782;28 bmgc_seminar_10_absent_(1);29 calc_class_9_present_(2)
9181651249950705782;29 calc_class_9_present_(2);30 bmgc_lecture_11_none_(1)
9181651249950705782;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_present_(1)
9181651249950705782;31 bmgc_seminar_11_present_(1);32 calc_class_10_present_(2)
9181651249950705782;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
9181651249950705782;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_active_(1)
9181651249950705782;34 bmgc_seminar_12_active_(1);35 calc_class_11_present_(2)
9181651249950705782;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
9181651249950705782;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_present_(1)
9181651249950705782;37 bmgc_seminar_13_present_(1);38 calc_class_12_present_(2)
9181651249950705782;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
9181651249950705782;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_active_(1)
9181651249950705782;40 bmgc_seminar_14_active_(1);41 calc_class_13_present_(2)
9181651249950705782;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
9181651249950705782;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
9181651249950705782;43 bmgc_seminar_15_pass_(1);44 calc_homework_med_(1)
9181651249950705782;44 calc_homework_med_(1);45 calc_quiz_med_(2)
9181651249950705782;45 calc_quiz_med_(2);46 bmgc_midterm_test_med_(1)
9181651249950705782;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_low_(1)
9181651249950705782;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
9181651249950705782;48 calc_oral_test_high_(1);49 calc_exam_low_(1)
9181651249950705782;49 calc_exam_low_(1);50 calc_final_grade_med_(1)
-1790840833970626429;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-1790840833970626429;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
-1790840833970626429;3 bmgc_seminar_1_present_(1);4 calc_class_1_present_(2)
-1790840833970626429;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
-1790840833970626429;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
-1790840833970626429;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-1790840833970626429;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-1790840833970626429;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_present_(3)
-1790840833970626429;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
-1790840833970626429;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
-1790840833970626429;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_present_(1)
-1790840833970626429;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-1790840833970626429;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-1790840833970626429;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
-1790840833970626429;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
-1790840833970626429;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-1790840833970626429;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-1790840833970626429;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
-1790840833970626429;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
-1790840833970626429;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_active_(3)
-1790840833970626429;21 bmgc_seminar_7_active_(3);22 calc_class_7_present_(3)
-1790840833970626429;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-1790840833970626429;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
-1790840833970626429;24 bmgc_seminar_8_active_(2);25 calc_class_8_absent_(1)
-1790840833970626429;25 calc_class_8_absent_(1);26 bmgc_lecture_10_active_(3)
-1790840833970626429;26 bmgc_lecture_10_active_(3);27 bmgc_seminar_9_present_(1)
-1790840833970626429;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
-1790840833970626429;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
-1790840833970626429;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_present_(1)
-1790840833970626429;30 bmgc_seminar_10_present_(1);31 calc_class_10_present_(3)
-1790840833970626429;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-1790840833970626429;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_present_(1)
-1790840833970626429;33 bmgc_seminar_11_present_(1);34 calc_class_11_present_(2)
-1790840833970626429;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-1790840833970626429;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-1790840833970626429;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-1790840833970626429;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-1790840833970626429;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-1790840833970626429;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
-1790840833970626429;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-1790840833970626429;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
-1790840833970626429;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
-1790840833970626429;43 bmgc_seminar_15_absent_(1);44 calc_homework_med_(1)
-1790840833970626429;44 calc_homework_med_(1);45 bmgc_midterm_test_med_(1)
-1790840833970626429;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-1790840833970626429;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
-1790840833970626429;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
-1790840833970626429;48 calc_oral_test_med_(1);49 calc_exam_high_(1)
-1790840833970626429;49 calc_exam_high_(1);50 calc_final_grade_med_(1)
-2473097791076292821;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-2473097791076292821;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_active_(1)
-2473097791076292821;3 bmgc_seminar_1_active_(1);4 calc_class_1_present_(2)
-2473097791076292821;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
-2473097791076292821;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
-2473097791076292821;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-2473097791076292821;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-2473097791076292821;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_active_(1)
-2473097791076292821;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
-2473097791076292821;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-2473097791076292821;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-2473097791076292821;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-2473097791076292821;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-2473097791076292821;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_absent_(1)
-2473097791076292821;15 bmgc_seminar_5_absent_(1);16 calc_class_5_present_(2)
-2473097791076292821;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-2473097791076292821;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-2473097791076292821;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
-2473097791076292821;19 calc_class_6_absent_(2);20 bmgc_lecture_8_active_(2)
-2473097791076292821;20 bmgc_lecture_8_active_(2);21 bmgc_seminar_7_present_(3)
-2473097791076292821;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
-2473097791076292821;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-2473097791076292821;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
-2473097791076292821;24 bmgc_seminar_8_active_(2);25 calc_class_8_absent_(1)
-2473097791076292821;25 calc_class_8_absent_(1);26 bmgc_lecture_10_none_(3)
-2473097791076292821;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_absent_(1)
-2473097791076292821;27 bmgc_seminar_9_absent_(1);28 calc_class_9_absent_(3)
-2473097791076292821;28 calc_class_9_absent_(3);29 bmgc_lecture_11_none_(3)
-2473097791076292821;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_present_(1)
-2473097791076292821;30 bmgc_seminar_10_present_(1);31 calc_class_10_present_(3)
-2473097791076292821;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-2473097791076292821;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_absent_(1)
-2473097791076292821;33 bmgc_seminar_11_absent_(1);34 calc_class_11_present_(2)
-2473097791076292821;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-2473097791076292821;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-2473097791076292821;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-2473097791076292821;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-2473097791076292821;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-2473097791076292821;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
-2473097791076292821;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-2473097791076292821;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
-2473097791076292821;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
-2473097791076292821;43 bmgc_seminar_15_absent_(1);44 calc_homework_med_(1)
-2473097791076292821;44 calc_homework_med_(1);45 bmgc_midterm_test_med_(1)
-2473097791076292821;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-2473097791076292821;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
-2473097791076292821;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-2473097791076292821;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
-2473097791076292821;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
-2710469974211775067;1 bmgc_lecture_1_active_(1);2 bmgc_lecture_2_active_(3)
-2710469974211775067;2 bmgc_lecture_2_active_(3);3 bmgc_seminar_1_active_(1)
-2710469974211775067;3 bmgc_seminar_1_active_(1);4 calc_class_1_absent_(3)
-2710469974211775067;4 calc_class_1_absent_(3);5 bmgc_lecture_3_active_(3)
-2710469974211775067;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_active_(2)
-2710469974211775067;6 bmgc_seminar_2_active_(2);7 calc_class_2_present_(3)
-2710469974211775067;7 calc_class_2_present_(3);8 bmgc_lecture_4_active_(1)
-2710469974211775067;8 bmgc_lecture_4_active_(1);9 bmgc_seminar_3_active_(1)
-2710469974211775067;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
-2710469974211775067;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
-2710469974211775067;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_active_(1)
-2710469974211775067;12 bmgc_seminar_4_active_(1);13 calc_class_4_present_(3)
-2710469974211775067;13 calc_class_4_present_(3);14 bmgc_lecture_6_active_(1)
-2710469974211775067;14 bmgc_lecture_6_active_(1);15 bmgc_seminar_5_active_(3)
-2710469974211775067;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
-2710469974211775067;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-2710469974211775067;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-2710469974211775067;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
-2710469974211775067;19 calc_class_6_present_(2);20 bmgc_lecture_8_active_(2)
-2710469974211775067;20 bmgc_lecture_8_active_(2);21 bmgc_seminar_7_active_(3)
-2710469974211775067;21 bmgc_seminar_7_active_(3);22 calc_class_7_present_(3)
-2710469974211775067;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-2710469974211775067;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_absent_(2)
-2710469974211775067;24 bmgc_seminar_8_absent_(2);25 calc_class_8_absent_(1)
-2710469974211775067;25 calc_class_8_absent_(1);26 bmgc_lecture_10_active_(3)
-2710469974211775067;26 bmgc_lecture_10_active_(3);27 bmgc_seminar_9_active_(1)
-2710469974211775067;27 bmgc_seminar_9_active_(1);28 calc_class_9_present_(3)
-2710469974211775067;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
-2710469974211775067;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
-2710469974211775067;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
-2710469974211775067;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
-2710469974211775067;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_absent_(1)
-2710469974211775067;33 bmgc_seminar_11_absent_(1);34 calc_class_11_present_(2)
-2710469974211775067;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
-2710469974211775067;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
-2710469974211775067;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
-2710469974211775067;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
-2710469974211775067;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
-2710469974211775067;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
-2710469974211775067;40 bmgc_seminar_14_absent_(1);41 calc_class_13_absent_(2)
-2710469974211775067;41 calc_class_13_absent_(2);42 calc_class_14_absent_(2)
-2710469974211775067;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
-2710469974211775067;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
-2710469974211775067;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-2710469974211775067;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-2710469974211775067;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
-2710469974211775067;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-2710469974211775067;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
-2710469974211775067;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
-2892109744271491950;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
-2892109744271491950;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
-2892109744271491950;3 bmgc_seminar_1_present_(1);4 calc_class_1_present_(2)
-2892109744271491950;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
-2892109744271491950;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
-2892109744271491950;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
-2892109744271491950;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
-2892109744271491950;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_active_(1)
-2892109744271491950;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
-2892109744271491950;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
-2892109744271491950;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
-2892109744271491950;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
-2892109744271491950;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
-2892109744271491950;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_present_(1)
-2892109744271491950;15 bmgc_seminar_5_present_(1);16 calc_class_5_present_(2)
-2892109744271491950;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
-2892109744271491950;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
-2892109744271491950;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
-2892109744271491950;19 calc_class_6_absent_(2);20 bmgc_lecture_8_none_(2)
-2892109744271491950;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_present_(3)
-2892109744271491950;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
-2892109744271491950;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
-2892109744271491950;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_present_(2)
-2892109744271491950;24 bmgc_seminar_8_present_(2);25 calc_class_8_absent_(1)
-2892109744271491950;25 calc_class_8_absent_(1);26 bmgc_lecture_10_none_(3)
-2892109744271491950;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
-2892109744271491950;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
-2892109744271491950;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
-2892109744271491950;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_present_(1)
-2892109744271491950;30 bmgc_seminar_10_present_(1);31 calc_class_10_present_(3)
-2892109744271491950;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
